,index,Short_ticker,Name,Ticker,Date,Event Type,Adjusted Trading Date,trade_entry,trade_exit
167,10182,ABIO,ARCA biopharma Inc,ABIO US,2021-05-11 16:06:00,ER,2021-05-12 00:00:00+00:00,2021-05-10 16:06:00,2021-05-11 16:06:00
168,10825,ABIO,ARCA biopharma Inc,ABIO US,2021-08-04 07:00:00,ER,2021-08-03 00:00:00+00:00,2021-08-03 07:00:00,2021-08-04 07:00:00
169,11589,ABIO,ARCA biopharma Inc,ABIO US,2021-11-02 07:00:00,ER,2021-11-01 00:00:00+00:00,2021-11-01 07:00:00,2021-11-02 07:00:00
170,12886,ABIO,ARCA biopharma Inc,ABIO US,2022-03-14 16:15:00,ER,2022-03-15 00:00:00+00:00,2022-03-11 16:15:00,2022-03-14 16:15:00
171,13292,ABIO,ARCA biopharma Inc,ABIO US,2022-05-02 16:08:00,ER,2022-05-03 00:00:00+00:00,2022-04-29 16:08:00,2022-05-02 16:08:00
172,14223,ABIO,ARCA biopharma Inc,ABIO US,2022-08-02 16:15:00,ER,2022-08-03 00:00:00+00:00,2022-08-01 16:15:00,2022-08-02 16:15:00
173,15004,ABIO,ARCA biopharma Inc,ABIO US,2022-10-28 16:07:00,ER,2022-10-31 00:00:00+00:00,2022-10-27 16:07:00,2022-10-28 16:07:00
174,16190,ABIO,ARCA biopharma Inc,ABIO US,2023-02-24 16:20:00,ER,2023-02-27 00:00:00+00:00,2023-02-23 16:20:00,2023-02-24 16:20:00
175,16522,ABIO,ARCA biopharma Inc,ABIO US,2023-04-24 16:17:00,ER,2023-04-25 00:00:00+00:00,2023-04-21 16:17:00,2023-04-24 16:17:00
176,17388,ABIO,ARCA biopharma Inc,ABIO US,2023-07-21 16:25:00,ER,2023-07-24 00:00:00+00:00,2023-07-20 16:25:00,2023-07-21 16:25:00
177,18244,ABIO,ARCA biopharma Inc,ABIO US,2023-10-18 16:16:00,ER,2023-10-19 00:00:00+00:00,2023-10-17 16:16:00,2023-10-18 16:16:00
178,19292,ABIO,ARCA biopharma Inc,ABIO US,2024-02-01 16:35:00,ER,2024-02-02 00:00:00+00:00,2024-01-31 16:35:00,2024-02-01 16:35:00
179,20075,ABIO,ARCA biopharma Inc,ABIO US,2024-04-24 07:00:00,ER,2024-04-23 00:00:00+00:00,2024-04-23 07:00:00,2024-04-24 07:00:00
180,9829,ABNB,Airbnb Inc,ABNB US,2020-11-16 16:43:00,ER,2020-11-17 00:00:00+00:00,2020-11-13 16:43:00,2020-11-16 16:43:00
181,10213,ABNB,Airbnb Inc,ABNB US,2021-05-13 16:08:00,ER,2021-05-14 00:00:00+00:00,2021-05-12 16:08:00,2021-05-13 16:08:00
182,11067,ABNB,Airbnb Inc,ABNB US,2021-08-12 16:03:00,ER,2021-08-13 00:00:00+00:00,2021-08-11 16:03:00,2021-08-12 16:03:00
183,11762,ABNB,Airbnb Inc,ABNB US,2021-11-04 16:02:00,ER,2021-11-05 00:00:00+00:00,2021-11-03 16:02:00,2021-11-04 16:02:00
184,12527,ABNB,Airbnb Inc,ABNB US,2022-02-15 16:05:00,ER,2022-02-16 00:00:00+00:00,2022-02-14 16:05:00,2022-02-15 16:05:00
185,13353,ABNB,Airbnb Inc,ABNB US,2022-05-03 16:05:00,ER,2022-05-04 00:00:00+00:00,2022-05-02 16:05:00,2022-05-03 16:05:00
186,14208,ABNB,Airbnb Inc,ABNB US,2022-08-02 16:05:00,ER,2022-08-03 00:00:00+00:00,2022-08-01 16:05:00,2022-08-02 16:05:00
187,15075,ABNB,Airbnb Inc,ABNB US,2022-11-01 16:13:00,ER,2022-11-02 00:00:00+00:00,2022-10-31 16:13:00,2022-11-01 16:13:00
188,15975,ABNB,Airbnb Inc,ABNB US,2023-02-14 16:05:00,ER,2023-02-15 00:00:00+00:00,2023-02-13 16:05:00,2023-02-14 16:05:00
189,17085,ABNB,Airbnb Inc,ABNB US,2023-05-09 16:05:00,ER,2023-05-10 00:00:00+00:00,2023-05-08 16:05:00,2023-05-09 16:05:00
190,17835,ABNB,Airbnb Inc,ABNB US,2023-08-03 16:05:00,ER,2023-08-04 00:00:00+00:00,2023-08-02 16:05:00,2023-08-03 16:05:00
191,18575,ABNB,Airbnb Inc,ABNB US,2023-11-01 16:05:00,ER,2023-11-02 00:00:00+00:00,2023-10-31 16:05:00,2023-11-01 16:05:00
192,19481,ABNB,Airbnb Inc,ABNB US,2024-02-13 16:05:00,ER,2024-02-14 00:00:00+00:00,2024-02-12 16:05:00,2024-02-13 16:05:00
193,511,ABR,Arbor Realty Trust Inc,ABR US,2018-02-23 08:00:00,ER,2018-02-22 00:00:00+00:00,2018-02-22 08:00:00,2018-02-23 08:00:00
194,1177,ABR,Arbor Realty Trust Inc,ABR US,2018-05-04 08:00:00,ER,2018-05-03 00:00:00+00:00,2018-05-03 08:00:00,2018-05-04 08:00:00
195,1875,ABR,Arbor Realty Trust Inc,ABR US,2018-08-03 08:00:00,ER,2018-08-02 00:00:00+00:00,2018-08-02 08:00:00,2018-08-03 08:00:00
196,2555,ABR,Arbor Realty Trust Inc,ABR US,2018-11-02 08:00:00,ER,2018-11-01 00:00:00+00:00,2018-11-01 08:00:00,2018-11-02 08:00:00
197,3271,ABR,Arbor Realty Trust Inc,ABR US,2019-02-15 08:15:00,ER,2019-02-14 00:00:00+00:00,2019-02-14 08:15:00,2019-02-15 08:15:00
198,4836,ABR,Arbor Realty Trust Inc,ABR US,2019-05-10 08:15:00,ER,2019-05-09 00:00:00+00:00,2019-05-09 08:15:00,2019-05-10 08:15:00
199,4837,ABR,Arbor Realty Trust Inc,ABR US,2019-05-10 08:15:00,ER,2019-05-09 00:00:00+00:00,2019-05-09 08:15:00,2019-05-10 08:15:00
200,5804,ABR,Arbor Realty Trust Inc,ABR US,2019-08-02 08:15:00,ER,2019-08-01 00:00:00+00:00,2019-08-01 08:15:00,2019-08-02 08:15:00
201,6507,ABR,Arbor Realty Trust Inc,ABR US,2019-11-01 08:15:00,ER,2019-10-31 00:00:00+00:00,2019-10-31 08:15:00,2019-11-01 08:15:00
202,7287,ABR,Arbor Realty Trust Inc,ABR US,2020-02-14 08:15:00,ER,2020-02-13 00:00:00+00:00,2020-02-13 08:15:00,2020-02-14 08:15:00
203,8176,ABR,Arbor Realty Trust Inc,ABR US,2020-05-08 08:15:00,ER,2020-05-07 00:00:00+00:00,2020-05-07 08:15:00,2020-05-08 08:15:00
204,8724,ABR,Arbor Realty Trust Inc,ABR US,2020-07-31 08:00:00,ER,2020-07-30 00:00:00+00:00,2020-07-30 08:00:00,2020-07-31 08:00:00
205,9504,ABR,Arbor Realty Trust Inc,ABR US,2020-10-30 08:15:00,ER,2020-10-29 00:00:00+00:00,2020-10-29 08:15:00,2020-10-30 08:15:00
206,10709,ABR,Arbor Realty Trust Inc,ABR US,2021-07-30 08:00:00,ER,2021-07-29 00:00:00+00:00,2021-07-29 08:00:00,2021-07-30 08:00:00
207,11543,ABR,Arbor Realty Trust Inc,ABR US,2021-10-29 08:00:00,ER,2021-10-28 00:00:00+00:00,2021-10-28 08:00:00,2021-10-29 08:00:00
208,12607,ABR,Arbor Realty Trust Inc,ABR US,2022-02-18 08:00:00,ER,2022-02-17 00:00:00+00:00,2022-02-17 08:00:00,2022-02-18 08:00:00
209,13560,ABR,Arbor Realty Trust Inc,ABR US,2022-05-06 08:00:00,ER,2022-05-05 00:00:00+00:00,2022-05-05 08:00:00,2022-05-06 08:00:00
210,14142,ABR,Arbor Realty Trust Inc,ABR US,2022-07-29 08:00:00,ER,2022-07-28 00:00:00+00:00,2022-07-28 08:00:00,2022-07-29 08:00:00
211,15258,ABR,Arbor Realty Trust Inc,ABR US,2022-11-04 08:00:00,ER,2022-11-03 00:00:00+00:00,2022-11-03 08:00:00,2022-11-04 08:00:00
212,16052,ABR,Arbor Realty Trust Inc,ABR US,2023-02-17 08:15:00,ER,2023-02-16 00:00:00+00:00,2023-02-16 08:15:00,2023-02-17 08:15:00
213,16994,ABR,Arbor Realty Trust Inc,ABR US,2023-05-05 08:15:00,ER,2023-05-04 00:00:00+00:00,2023-05-04 08:15:00,2023-05-05 08:15:00
214,17581,ABR,Arbor Realty Trust Inc,ABR US,2023-07-28 08:15:00,ER,2023-07-27 00:00:00+00:00,2023-07-27 08:15:00,2023-07-28 08:15:00
215,18451,ABR,Arbor Realty Trust Inc,ABR US,2023-10-27 08:15:00,ER,2023-10-26 00:00:00+00:00,2023-10-26 08:15:00,2023-10-27 08:15:00
216,19571,ABR,Arbor Realty Trust Inc,ABR US,2024-02-16 08:15:00,ER,2024-02-15 00:00:00+00:00,2024-02-15 08:15:00,2024-02-16 08:15:00
217,73,ABT,Abbott Laboratories,ABT US,2018-01-24 07:45:00,ER,2018-01-23 00:00:00+00:00,2018-01-23 07:45:00,2018-01-24 07:45:00
218,743,ABT,Abbott Laboratories,ABT US,2018-04-18 07:45:00,ER,2018-04-17 00:00:00+00:00,2018-04-17 07:45:00,2018-04-18 07:45:00
219,1444,ABT,Abbott Laboratories,ABT US,2018-07-18 07:45:00,ER,2018-07-17 00:00:00+00:00,2018-07-17 07:45:00,2018-07-18 07:45:00
220,2163,ABT,Abbott Laboratories,ABT US,2018-10-17 07:45:00,ER,2018-10-16 00:00:00+00:00,2018-10-16 07:45:00,2018-10-17 07:45:00
221,2904,ABT,Abbott Laboratories,ABT US,2019-01-23 07:45:00,ER,2019-01-22 00:00:00+00:00,2019-01-22 07:45:00,2019-01-23 07:45:00
222,3648,ABT,Abbott Laboratories,ABT US,2019-04-17 07:45:00,ER,2019-04-16 00:00:00+00:00,2019-04-16 07:45:00,2019-04-17 07:45:00
223,3649,ABT,Abbott Laboratories,ABT US,2019-04-17 07:45:00,ER,2019-04-16 00:00:00+00:00,2019-04-16 07:45:00,2019-04-17 07:45:00
224,5150,ABT,Abbott Laboratories,ABT US,2019-07-17 07:32:00,ER,2019-07-16 00:00:00+00:00,2019-07-16 07:32:00,2019-07-17 07:32:00
225,5151,ABT,Abbott Laboratories,ABT US,2019-07-17 07:32:00,ER,2019-07-16 00:00:00+00:00,2019-07-16 07:32:00,2019-07-17 07:32:00
226,6125,ABT,Abbott Laboratories,ABT US,2019-10-16 07:30:00,ER,2019-10-15 00:00:00+00:00,2019-10-15 07:30:00,2019-10-16 07:30:00
227,6898,ABT,Abbott Laboratories,ABT US,2020-01-22 07:30:00,ER,2020-01-21 00:00:00+00:00,2020-01-21 07:30:00,2020-01-22 07:30:00
228,7638,ABT,Abbott Laboratories,ABT US,2020-04-16 07:30:00,ER,2020-04-15 00:00:00+00:00,2020-04-15 07:30:00,2020-04-16 07:30:00
229,8391,ABT,Abbott Laboratories,ABT US,2020-07-16 07:30:00,ER,2020-07-15 00:00:00+00:00,2020-07-15 07:30:00,2020-07-16 07:30:00
230,9212,ABT,Abbott Laboratories,ABT US,2020-10-21 07:30:00,ER,2020-10-20 00:00:00+00:00,2020-10-20 07:30:00,2020-10-21 07:30:00
231,10037,ABT,Abbott Laboratories,ABT US,2021-01-27 07:30:00,ER,2021-01-26 00:00:00+00:00,2021-01-26 07:30:00,2021-01-27 07:30:00
232,10472,ABT,Abbott Laboratories,ABT US,2021-07-22 07:15:00,ER,2021-07-21 00:00:00+00:00,2021-07-21 07:15:00,2021-07-22 07:15:00
233,11288,ABT,Abbott Laboratories,ABT US,2021-10-20 07:30:00,ER,2021-10-19 00:00:00+00:00,2021-10-19 07:30:00,2021-10-20 07:30:00
234,12182,ABT,Abbott Laboratories,ABT US,2022-01-26 07:30:00,ER,2022-01-25 00:00:00+00:00,2022-01-25 07:30:00,2022-01-26 07:30:00
235,13021,ABT,Abbott Laboratories,ABT US,2022-04-20 07:30:00,ER,2022-04-19 00:00:00+00:00,2022-04-19 07:30:00,2022-04-20 07:30:00
236,13888,ABT,Abbott Laboratories,ABT US,2022-07-20 07:30:00,ER,2022-07-19 00:00:00+00:00,2022-07-19 07:30:00,2022-07-20 07:30:00
237,14762,ABT,Abbott Laboratories,ABT US,2022-10-19 07:30:00,ER,2022-10-18 00:00:00+00:00,2022-10-18 07:30:00,2022-10-19 07:30:00
238,15631,ABT,Abbott Laboratories,ABT US,2023-01-25 07:30:00,ER,2023-01-24 00:00:00+00:00,2023-01-24 07:30:00,2023-01-25 07:30:00
239,16475,ABT,Abbott Laboratories,ABT US,2023-04-19 07:15:00,ER,2023-04-18 00:00:00+00:00,2023-04-18 07:15:00,2023-04-19 07:15:00
240,17377,ABT,Abbott Laboratories,ABT US,2023-07-20 07:30:00,ER,2023-07-19 00:00:00+00:00,2023-07-19 07:30:00,2023-07-20 07:30:00
241,18231,ABT,Abbott Laboratories,ABT US,2023-10-18 07:30:00,ER,2023-10-17 00:00:00+00:00,2023-10-17 07:30:00,2023-10-18 07:30:00
242,19146,ABT,Abbott Laboratories,ABT US,2024-01-24 07:30:00,ER,2024-01-23 00:00:00+00:00,2024-01-23 07:30:00,2024-01-24 07:30:00
243,20007,ABT,Abbott Laboratories,ABT US,2024-04-17 07:00:00,ER,2024-04-16 00:00:00+00:00,2024-04-16 07:00:00,2024-04-17 07:00:00
244,644,ABUS,Arbutus Biopharma Corp,ABUS US,2018-03-14 16:00:00,ER,2018-03-15 00:00:00+00:00,2018-03-13 16:00:00,2018-03-14 16:00:00
245,1167,ABUS,Arbutus Biopharma Corp,ABUS US,2018-05-03 16:32:00,ER,2018-05-04 00:00:00+00:00,2018-05-02 16:32:00,2018-05-03 16:32:00
246,1840,ABUS,Arbutus Biopharma Corp,ABUS US,2018-08-02 16:00:00,ER,2018-08-03 00:00:00+00:00,2018-08-01 16:00:00,2018-08-02 16:00:00
247,2649,ABUS,Arbutus Biopharma Corp,ABUS US,2018-11-07 16:01:00,ER,2018-11-08 00:00:00+00:00,2018-11-06 16:01:00,2018-11-07 16:01:00
248,3487,ABUS,Arbutus Biopharma Corp,ABUS US,2019-03-07 16:00:00,ER,2019-03-08 00:00:00+00:00,2019-03-06 16:00:00,2019-03-07 16:00:00
249,4498,ABUS,Arbutus Biopharma Corp,ABUS US,2019-05-06 16:01:00,ER,2019-05-07 00:00:00+00:00,2019-05-03 16:01:00,2019-05-06 16:01:00
250,4499,ABUS,Arbutus Biopharma Corp,ABUS US,2019-05-06 16:01:00,ER,2019-05-07 00:00:00+00:00,2019-05-03 16:01:00,2019-05-06 16:01:00
251,5814,ABUS,Arbutus Biopharma Corp,ABUS US,2019-08-05 07:30:00,ER,2019-08-02 00:00:00+00:00,2019-08-02 07:30:00,2019-08-05 07:30:00
252,6594,ABUS,Arbutus Biopharma Corp,ABUS US,2019-11-06 07:30:00,ER,2019-11-05 00:00:00+00:00,2019-11-05 07:30:00,2019-11-06 07:30:00
253,6600,ABUS,Arbutus Biopharma Corp,ABUS US,2019-11-06 08:30:00,ER,2019-11-05 00:00:00+00:00,2019-11-05 08:30:00,2019-11-06 08:30:00
254,7515,ABUS,Arbutus Biopharma Corp,ABUS US,2020-03-05 07:30:00,ER,2020-03-04 00:00:00+00:00,2020-03-04 07:30:00,2020-03-05 07:30:00
255,8183,ABUS,Arbutus Biopharma Corp,ABUS US,2020-05-11 06:00:00,ER,2020-05-08 00:00:00+00:00,2020-05-08 06:00:00,2020-05-11 06:00:00
256,8963,ABUS,Arbutus Biopharma Corp,ABUS US,2020-08-07 07:30:00,ER,2020-08-06 00:00:00+00:00,2020-08-06 07:30:00,2020-08-07 07:30:00
257,9652,ABUS,Arbutus Biopharma Corp,ABUS US,2020-11-05 07:30:00,ER,2020-11-04 00:00:00+00:00,2020-11-04 07:30:00,2020-11-05 07:30:00
258,10913,ABUS,Arbutus Biopharma Corp,ABUS US,2021-08-05 07:30:00,ER,2021-08-04 00:00:00+00:00,2021-08-04 07:30:00,2021-08-05 07:30:00
259,11740,ABUS,Arbutus Biopharma Corp,ABUS US,2021-11-04 07:30:00,ER,2021-11-03 00:00:00+00:00,2021-11-03 07:30:00,2021-11-04 07:30:00
260,12831,ABUS,Arbutus Biopharma Corp,ABUS US,2022-03-03 07:30:00,ER,2022-03-02 00:00:00+00:00,2022-03-02 07:30:00,2022-03-03 07:30:00
261,13492,ABUS,Arbutus Biopharma Corp,ABUS US,2022-05-05 07:30:00,ER,2022-05-04 00:00:00+00:00,2022-05-04 07:30:00,2022-05-05 07:30:00
262,14355,ABUS,Arbutus Biopharma Corp,ABUS US,2022-08-04 07:30:00,ER,2022-08-03 00:00:00+00:00,2022-08-03 07:30:00,2022-08-04 07:30:00
263,15348,ABUS,Arbutus Biopharma Corp,ABUS US,2022-11-09 07:30:00,ER,2022-11-08 00:00:00+00:00,2022-11-08 07:30:00,2022-11-09 07:30:00
264,16292,ABUS,Arbutus Biopharma Corp,ABUS US,2023-03-02 07:30:00,ER,2023-03-01 00:00:00+00:00,2023-03-01 07:30:00,2023-03-02 07:30:00
265,16925,ABUS,Arbutus Biopharma Corp,ABUS US,2023-05-04 07:30:00,ER,2023-05-03 00:00:00+00:00,2023-05-03 07:30:00,2023-05-04 07:30:00
266,17806,ABUS,Arbutus Biopharma Corp,ABUS US,2023-08-03 07:30:00,ER,2023-08-02 00:00:00+00:00,2023-08-02 07:30:00,2023-08-03 07:30:00
267,18788,ABUS,Arbutus Biopharma Corp,ABUS US,2023-11-07 07:30:00,ER,2023-11-06 00:00:00+00:00,2023-11-06 07:30:00,2023-11-07 07:30:00
268,19812,ABUS,Arbutus Biopharma Corp,ABUS US,2024-02-29 07:30:00,ER,2024-02-28 00:00:00+00:00,2024-02-28 07:30:00,2024-02-29 07:30:00
269,10271,ACHR,Archer Aviation Inc,ACHR US,2021-05-24 16:50:00,ER,2021-05-25 00:00:00+00:00,2021-05-21 16:50:00,2021-05-24 16:50:00
270,10272,ACHR,Archer Aviation Inc,ACHR US,2021-05-24 17:10:00,ER,2021-05-25 00:00:00+00:00,2021-05-24 17:10:00,2021-05-25 17:10:00
271,11091,ACHR,Archer Aviation Inc,ACHR US,2021-08-16 07:00:00,ER,2021-08-13 00:00:00+00:00,2021-08-13 07:00:00,2021-08-16 07:00:00
272,11934,ACHR,Archer Aviation Inc,ACHR US,2021-11-11 16:01:00,ER,2021-11-12 00:00:00+00:00,2021-11-10 16:01:00,2021-11-11 16:01:00
273,12887,ACHR,Archer Aviation Inc,ACHR US,2022-03-14 16:32:00,ER,2022-03-15 00:00:00+00:00,2022-03-11 16:32:00,2022-03-14 16:32:00
274,13677,ACHR,Archer Aviation Inc,ACHR US,2022-05-12 07:31:00,ER,2022-05-11 00:00:00+00:00,2022-05-11 07:31:00,2022-05-12 07:31:00
275,14542,ACHR,Archer Aviation Inc,ACHR US,2022-08-10 16:10:00,ER,2022-08-11 00:00:00+00:00,2022-08-09 16:10:00,2022-08-10 16:10:00
276,15401,ACHR,Archer Aviation Inc,ACHR US,2022-11-10 16:05:00,ER,2022-11-11 00:00:00+00:00,2022-11-09 16:05:00,2022-11-10 16:05:00
277,16335,ACHR,Archer Aviation Inc,ACHR US,2023-03-09 16:05:00,ER,2023-03-10 00:00:00+00:00,2023-03-08 16:05:00,2023-03-09 16:05:00
278,17155,ACHR,Archer Aviation Inc,ACHR US,2023-05-11 16:05:00,ER,2023-05-12 00:00:00+00:00,2023-05-10 16:05:00,2023-05-11 16:05:00
279,18049,ACHR,Archer Aviation Inc,ACHR US,2023-08-10 17:05:00,ER,2023-08-11 00:00:00+00:00,2023-08-10 17:05:00,2023-08-11 17:05:00
280,18917,ACHR,Archer Aviation Inc,ACHR US,2023-11-09 16:05:00,ER,2023-11-10 00:00:00+00:00,2023-11-08 16:05:00,2023-11-09 16:05:00
281,19697,ACHR,Archer Aviation Inc,ACHR US,2024-02-26 16:05:00,ER,2024-02-27 00:00:00+00:00,2024-02-23 16:05:00,2024-02-26 16:05:00
282,20,ACI,Albertsons Cos Inc,ACI US,2018-01-16 06:00:00,ER,2018-01-12 00:00:00+00:00,2018-01-12 06:00:00,2018-01-16 06:00:00
283,22,ACI,Albertsons Cos Inc,ACI US,2018-01-16 09:00:00,ER,2018-01-12 00:00:00+00:00,2018-01-12 09:00:00,2018-01-16 09:00:00
284,712,ACI,Albertsons Cos Inc,ACI US,2018-04-11 06:00:00,ER,2018-04-10 00:00:00+00:00,2018-04-10 06:00:00,2018-04-11 06:00:00
285,714,ACI,Albertsons Cos Inc,ACI US,2018-04-11 16:03:00,ER,2018-04-12 00:00:00+00:00,2018-04-10 16:03:00,2018-04-11 16:03:00
286,1429,ACI,Albertsons Cos Inc,ACI US,2018-07-16 08:00:00,ER,2018-07-13 00:00:00+00:00,2018-07-13 08:00:00,2018-07-16 08:00:00
287,2141,ACI,Albertsons Cos Inc,ACI US,2018-10-15 09:00:00,ER,2018-10-12 00:00:00+00:00,2018-10-12 09:00:00,2018-10-15 09:00:00
288,2860,ACI,Albertsons Cos Inc,ACI US,2019-01-15 09:00:00,ER,2019-01-14 00:00:00+00:00,2019-01-14 09:00:00,2019-01-15 09:00:00
289,3764,ACI,Albertsons Cos Inc,ACI US,2019-04-23 10:45:00,ER,2019-04-22 00:00:00+00:00,2019-04-22 10:45:00,2019-04-23 10:45:00
290,3765,ACI,Albertsons Cos Inc,ACI US,2019-04-23 10:45:00,ER,2019-04-22 00:00:00+00:00,2019-04-22 10:45:00,2019-04-23 10:45:00
291,5363,ACI,Albertsons Cos Inc,ACI US,2019-07-24 09:00:00,ER,2019-07-23 00:00:00+00:00,2019-07-23 09:00:00,2019-07-24 09:00:00
292,5365,ACI,Albertsons Cos Inc,ACI US,2019-07-24 09:00:00,ER,2019-07-23 00:00:00+00:00,2019-07-23 09:00:00,2019-07-24 09:00:00
293,6127,ACI,Albertsons Cos Inc,ACI US,2019-10-16 09:00:00,ER,2019-10-15 00:00:00+00:00,2019-10-15 09:00:00,2019-10-16 09:00:00
294,6852,ACI,Albertsons Cos Inc,ACI US,2020-01-07 09:00:00,ER,2020-01-06 00:00:00+00:00,2020-01-06 09:00:00,2020-01-07 09:00:00
295,7869,ACI,Albertsons Cos Inc,ACI US,2020-04-30 09:00:00,ER,2020-04-29 00:00:00+00:00,2020-04-29 09:00:00,2020-04-30 09:00:00
296,8497,ACI,Albertsons Cos Inc,ACI US,2020-07-27 07:30:00,ER,2020-07-24 00:00:00+00:00,2020-07-24 07:30:00,2020-07-27 07:30:00
297,9193,ACI,Albertsons Cos Inc,ACI US,2020-10-20 07:30:00,ER,2020-10-19 00:00:00+00:00,2020-10-19 07:30:00,2020-10-20 07:30:00
298,9949,ACI,Albertsons Cos Inc,ACI US,2021-01-12 07:30:00,ER,2021-01-11 00:00:00+00:00,2021-01-11 07:30:00,2021-01-12 07:30:00
299,10654,ACI,Albertsons Cos Inc,ACI US,2021-07-29 07:30:00,ER,2021-07-28 00:00:00+00:00,2021-07-28 07:30:00,2021-07-29 07:30:00
300,11260,ACI,Albertsons Cos Inc,ACI US,2021-10-18 07:30:00,ER,2021-10-15 00:00:00+00:00,2021-10-15 07:30:00,2021-10-18 07:30:00
301,12104,ACI,Albertsons Cos Inc,ACI US,2022-01-11 07:30:00,ER,2022-01-10 00:00:00+00:00,2022-01-10 07:30:00,2022-01-11 07:30:00
302,12978,ACI,Albertsons Cos Inc,ACI US,2022-04-12 07:30:00,ER,2022-04-11 00:00:00+00:00,2022-04-11 07:30:00,2022-04-12 07:30:00
303,13968,ACI,Albertsons Cos Inc,ACI US,2022-07-26 07:30:00,ER,2022-07-25 00:00:00+00:00,2022-07-25 07:30:00,2022-07-26 07:30:00
304,14746,ACI,Albertsons Cos Inc,ACI US,2022-10-18 08:30:00,ER,2022-10-17 00:00:00+00:00,2022-10-17 08:30:00,2022-10-18 08:30:00
305,15563,ACI,Albertsons Cos Inc,ACI US,2023-01-10 08:30:00,ER,2023-01-09 00:00:00+00:00,2023-01-09 08:30:00,2023-01-10 08:30:00
306,16441,ACI,Albertsons Cos Inc,ACI US,2023-04-11 08:30:00,ER,2023-04-10 00:00:00+00:00,2023-04-10 08:30:00,2023-04-11 08:30:00
307,17427,ACI,Albertsons Cos Inc,ACI US,2023-07-25 08:30:00,ER,2023-07-24 00:00:00+00:00,2023-07-24 08:30:00,2023-07-25 08:30:00
308,18217,ACI,Albertsons Cos Inc,ACI US,2023-10-17 08:30:00,ER,2023-10-16 00:00:00+00:00,2023-10-16 08:30:00,2023-10-17 08:30:00
309,19086,ACI,Albertsons Cos Inc,ACI US,2024-01-09 08:30:00,ER,2024-01-08 00:00:00+00:00,2024-01-08 08:30:00,2024-01-09 08:30:00
310,20039,ACI,Albertsons Cos Inc,ACI US,2024-04-22 07:00:00,ER,2024-04-19 00:00:00+00:00,2024-04-19 07:00:00,2024-04-22 07:00:00
311,267,ACM,AECOM,ACM US,2018-02-06 06:55:00,ER,2018-02-05 00:00:00+00:00,2018-02-05 06:55:00,2018-02-06 06:55:00
312,1210,ACM,AECOM,ACM US,2018-05-08 06:55:00,ER,2018-05-07 00:00:00+00:00,2018-05-07 06:55:00,2018-05-08 06:55:00
313,1915,ACM,AECOM,ACM US,2018-08-07 06:55:00,ER,2018-08-06 00:00:00+00:00,2018-08-06 06:55:00,2018-08-07 06:55:00
314,2718,ACM,AECOM,ACM US,2018-11-12 06:55:00,ER,2018-11-09 00:00:00+00:00,2018-11-09 06:55:00,2018-11-12 06:55:00
315,3086,ACM,AECOM,ACM US,2019-02-05 06:55:00,ER,2019-02-04 00:00:00+00:00,2019-02-04 06:55:00,2019-02-05 06:55:00
316,4629,ACM,AECOM,ACM US,2019-05-08 06:55:00,ER,2019-05-07 00:00:00+00:00,2019-05-07 06:55:00,2019-05-08 06:55:00
317,4631,ACM,AECOM,ACM US,2019-05-08 06:55:00,ER,2019-05-07 00:00:00+00:00,2019-05-07 06:55:00,2019-05-08 06:55:00
318,4633,ACM,AECOM,ACM US,2019-05-08 06:55:00,ER,2019-05-07 00:00:00+00:00,2019-05-07 06:55:00,2019-05-08 06:55:00
319,5841,ACM,AECOM,ACM US,2019-08-06 06:55:00,ER,2019-08-05 00:00:00+00:00,2019-08-05 06:55:00,2019-08-06 06:55:00
320,6717,ACM,AECOM,ACM US,2019-11-12 06:55:00,ER,2019-11-11 00:00:00+00:00,2019-11-11 06:55:00,2019-11-12 06:55:00
321,7072,ACM,AECOM,ACM US,2020-02-03 06:55:00,ER,2020-01-31 00:00:00+00:00,2020-01-31 06:55:00,2020-02-03 06:55:00
322,7963,ACM,AECOM,ACM US,2020-05-05 06:55:00,ER,2020-05-04 00:00:00+00:00,2020-05-04 06:55:00,2020-05-05 06:55:00
323,8771,ACM,AECOM,ACM US,2020-08-04 06:55:00,ER,2020-08-03 00:00:00+00:00,2020-08-03 06:55:00,2020-08-04 06:55:00
324,9815,ACM,AECOM,ACM US,2020-11-16 06:55:00,ER,2020-11-13 00:00:00+00:00,2020-11-13 06:55:00,2020-11-16 06:55:00
325,10153,ACM,AECOM,ACM US,2021-05-10 16:05:00,ER,2021-05-11 00:00:00+00:00,2021-05-07 16:05:00,2021-05-10 16:05:00
326,11001,ACM,AECOM,ACM US,2021-08-09 16:05:00,ER,2021-08-10 00:00:00+00:00,2021-08-06 16:05:00,2021-08-09 16:05:00
327,11951,ACM,AECOM,ACM US,2021-11-15 06:55:00,ER,2021-11-12 00:00:00+00:00,2021-11-12 06:55:00,2021-11-15 06:55:00
328,12390,ACM,AECOM,ACM US,2022-02-07 16:05:00,ER,2022-02-08 00:00:00+00:00,2022-02-04 16:05:00,2022-02-07 16:05:00
329,13570,ACM,AECOM,ACM US,2022-05-09 06:55:00,ER,2022-05-06 00:00:00+00:00,2022-05-06 06:55:00,2022-05-09 06:55:00
330,14466,ACM,AECOM,ACM US,2022-08-08 16:05:00,ER,2022-08-09 00:00:00+00:00,2022-08-05 16:05:00,2022-08-08 16:05:00
